,X,Y,応力,Grain_Number
978,95,7,-0.030935709,4
979,96,7,0.076813645,4
980,97,7,-0.10227615,4
981,98,7,0.052454006,4
982,99,7,-0.086260974,4
983,100,7,0.231337883,4
984,101,7,0.170326395,5
985,102,7,0.015049771,5
986,103,7,-0.000914847,5
987,104,7,0.06238714,5
988,105,7,0.145599625,5
989,106,7,0.663458181,5
990,107,7,0.25891151,8
991,108,7,0.129515746,8
992,109,7,0.215586262,8
993,110,7,0.190039156,8
994,111,7,0.375119448,8
995,112,7,-0.031052216,6
996,113,7,0.087033909,6
997,114,7,0.131032134,6
998,115,7,0.166651198,6
999,116,7,-0.033401352,6
1000,117,7,-0.012275852,6
1001,118,7,0.108533909,6
1002,119,7,0.176464199,6
1003,120,7,0.107143202,6
1004,121,7,0.136138718,6
1005,122,7,0.254595232,6
1006,123,7,-0.002088631,6
1007,124,7,0.052254049,6
1008,125,7,0.152300396,6
1009,0,8,0.139148721,0
1010,1,8,0.105157066,0
1011,2,8,0.09477622,0
1012,3,8,0.071600228,0
1013,4,8,0.133945071,0
1014,5,8,0.065194449,0
1015,6,8,0.086407847,0
1016,7,8,0.121396917,0
1017,8,8,0.196356942,0
1018,9,8,0.142116893,0
1019,10,8,0.131077867,0
1020,11,8,-0.009689738,0
1021,12,8,0.008656568,0
1022,13,8,0.068184242,0
1023,14,8,-0.074409932,0
1024,15,8,-0.280485495,7
1025,16,8,0.088423636,7
1026,17,8,0.024067058,7
1027,18,8,0.006542971,7
1028,19,8,0.020715739,7
1029,20,8,-0.136165903,7
1030,21,8,-0.14114472,7
1031,22,8,-0.134694122,7
1032,23,8,-0.112298394,7
1033,24,8,0.034196037,7
1034,25,8,-0.024129123,7
1035,26,8,0.040523681,7
1036,27,8,-0.036831655,7
1037,28,8,-0.016217285,7
1038,29,8,-0.113449407,7
1039,30,8,-0.101579973,7
1040,31,8,0.066920021,7
1041,32,8,-0.005021391,7
1042,33,8,0.043551624,7
1043,34,8,0.082837426,1
1044,35,8,-0.056237413,1
1045,36,8,0.092192056,1
1046,37,8,0.134273335,1
1047,38,8,0.125513196,1
1048,39,8,0.077710955,1
1049,40,8,0.080932386,1
1050,41,8,0.148972093,1
1051,42,8,0.215926999,1
1052,43,8,0.073899121,1
1053,44,8,-0.003238499,1
1054,45,8,0.151119248,1
1055,46,8,0.229423561,1
1056,47,8,0.061723262,1
1057,48,8,0.197230154,1
1058,49,8,0.115825308,1
1059,50,8,-0.014758323,1
1060,51,8,0.079819521,1
1061,52,8,0.114486482,1
1062,53,8,0.120543879,1
1063,54,8,0.051048698,1
1064,55,8,-0.001844947,1
1065,56,8,0.026772397,1
1066,57,8,0.045029124,1
1067,58,8,0.006756062,1
1068,59,8,0.023334615,1
1069,60,8,0.075226742,1
1070,61,8,0.087321502,1
1071,62,8,0.073456805,1
1072,63,8,0.144220787,1
1073,64,8,0.187088449,1
1074,65,8,0.026568838,3
1075,66,8,0.008090795,3
1076,67,8,-0.003910196,3
1077,68,8,-0.044612259,3
1078,69,8,0.01504993,3
1079,70,8,-0.003088136,3
1080,71,8,0.640866967,9
1081,72,8,0.353540027,9
1082,73,8,0.109328914,3
1083,74,8,-0.001602971,3
1084,75,8,0.025457035,3
1085,76,8,0.038287233,3
1086,77,8,0.064245462,3
1087,78,8,-0.117073331,3
1088,79,8,-0.027784456,3
1089,80,8,-0.076764917,3
1090,81,8,-0.095391748,3
1091,82,8,0.099248796,3
1092,83,8,0.108984241,3
1093,84,8,-0.042539075,3
1094,85,8,-0.002029081,3
1095,86,8,-0.155568261,3
1096,87,8,-0.102749244,3
1097,88,8,-0.093979367,3
1098,89,8,-0.025761583,3
1099,90,8,0.015051798,3
1100,91,8,0.126302273,3
1101,92,8,0.125692621,3
1102,93,8,0.000417698,4
1103,94,8,-0.037027926,4
1104,95,8,0.163647651,4
1105,96,8,0.08311347,4
1106,97,8,-0.055592295,4
1107,98,8,0.186837292,4
1108,99,8,0.024820904,4
1109,100,8,-0.053629137,5
1110,101,8,0.164371244,5
1111,102,8,-0.047312863,5
1112,103,8,0.028557331,5
1113,104,8,-0.112917949,5
1114,105,8,0.027756812,5
1115,106,8,0.212476826,8
1116,107,8,0.119906513,8
1117,108,8,0.16434001,8
1118,109,8,0.116802774,8
1119,110,8,0.144746862,8
1120,111,8,0.102609245,8
1121,112,8,0.189980433,8
1122,113,8,-0.000462521,8
1123,114,8,0.21252304,6
1124,115,8,0.038369061,6
1125,116,8,-0.00380911,6
1126,117,8,0.077921815,6
1127,118,8,-0.048953401,6
1128,119,8,0.124534639,6
1129,120,8,-0.215705018,6
1130,121,8,0.056249106,6
1131,122,8,-0.015779778,6
1132,123,8,0.099282425,6
1133,124,8,0.138745194,6
1134,125,8,0.280745328,6
1135,0,9,0.080523752,0
1136,1,9,0.076933342,0
1137,2,9,0.144389141,0
1138,3,9,0.011757849,0
1139,4,9,0.151750845,0
1140,5,9,0.133183272,0
1141,6,9,-0.087898217,0
1142,7,9,0.059286155,0
1143,8,9,0.080597267,0
1144,9,9,0.248956507,0
1145,10,9,0.098725639,0
1146,11,9,0.018273834,0
1147,12,9,0.261124214,0
1148,13,9,0.525985284,0
1149,14,9,-0.289233516,7
1150,15,9,-0.165636374,7
1151,16,9,0.01382889,7
1152,17,9,-0.040565728,7
1153,18,9,0.021719801,7
1154,19,9,0.043119256,7
1155,20,9,-0.107617922,7
1156,21,9,-0.055573977,7
1157,22,9,-0.141141941,7
1158,23,9,-0.155085324,7
1159,24,9,-0.118571334,7
1160,25,9,0.032425,7
1161,26,9,-0.050585902,7
1162,27,9,-0.117851409,7
1163,28,9,-0.013407171,7
1164,29,9,-0.113060226,7
1165,30,9,-0.027840661,7
1166,31,9,-0.012046938,7
1167,32,9,-0.001545656,7
1168,33,9,0.104598974,7
1169,34,9,0.071086298,1
1170,35,9,0.103528925,1
1171,36,9,0.161855696,1
1172,37,9,0.189276555,1
1173,38,9,-0.000999883,1
1174,39,9,0.092005823,1
1175,40,9,0.007972822,1
1176,41,9,0.113554923,1
1177,42,9,0.093370136,1
1178,43,9,0.205669523,1
1179,44,9,0.133238168,1
1180,45,9,0.060133501,1
1181,46,9,0.11348743,1
1182,47,9,0.093384298,1
1183,48,9,0.160605603,1
1184,49,9,0.193209618,1
1185,50,9,0.018944726,1
1186,51,9,0.062794113,1
1187,52,9,-9.03E-05,1
1188,53,9,-0.185728517,1
1189,54,9,0.060183454,1
1190,55,9,0.089666904,1
1191,56,9,0.02342619,1
1192,57,9,0.126533029,1
1193,58,9,0.088947198,1
1194,59,9,0.123290561,1
1195,60,9,0.08932821,1
1196,61,9,0.012239784,1
1197,62,9,0.049414098,1
1198,63,9,0.205466117,1
1199,64,9,0.154200742,1
1200,65,9,0.240505572,1
1201,66,9,0.16396499,3
1202,67,9,-0.045198978,3
1203,68,9,-0.071729179,3
1204,69,9,0.70090349,9
1205,70,9,0.528920337,9
1206,71,9,0.37626003,9
1207,72,9,0.433157149,9
1208,73,9,0.141760835,9
1209,74,9,0.122154811,3
1210,75,9,0.106554894,3
1211,76,9,0.081597819,3
1212,77,9,0.037679936,3
1213,78,9,0.032512671,3
1214,79,9,-0.048465274,3
1215,80,9,-0.05952246,3
1216,81,9,-0.011297497,3
1217,82,9,-0.009217007,3
1218,83,9,0.007486908,3
1219,84,9,-0.118446481,3
1220,85,9,-0.182864815,3
1221,86,9,0.018692274,3
1222,87,9,-0.035793829,3
1223,88,9,-0.045972628,3
1224,89,9,0.117157879,3
1225,90,9,0.019452443,3
1226,91,9,0.035757477,3
1227,92,9,0.090550997,3
1228,93,9,0.066863234,3
1229,94,9,-0.008520324,3
1230,95,9,0.128309257,4
1231,96,9,0.001051978,4
1232,97,9,0.038171937,4
1233,98,9,0.050872154,4
1234,99,9,0.083613661,4
1235,100,9,0.357678948,5
1236,101,9,-0.032735776,5
1237,102,9,0.043495377,5
1238,103,9,0.018954313,5
1239,104,9,-0.036937313,5
1240,105,9,0.510704106,5
1241,106,9,0.061965091,8
1242,107,9,0.053555597,8
1243,108,9,0.07388011,8
1244,109,9,-0.0250534,8
1245,110,9,0.084352555,8
1246,111,9,0.035250217,8
1247,112,9,0.068960002,8
1248,113,9,-0.00048553,8
1249,114,9,0.232470835,8
1250,115,9,0.185031491,8
1251,116,9,0.080224787,6
1252,117,9,0.236865037,6
1253,118,9,0.294629567,6
1254,119,9,0.111080172,6
1255,120,9,0.035321415,6
1256,121,9,0.024848436,6
1257,122,9,0.024983762,6
1258,123,9,0.03198065,6
1259,124,9,-0.043529591,6
1260,125,9,0.165056728,6
1261,0,10,0.225510495,0
1262,1,10,0.202785573,0
1263,2,10,0.112050595,0
1264,3,10,0.300816034,0
1265,4,10,0.138906946,0
1266,5,10,0.217905304,0
1267,6,10,-0.001116872,0
1268,7,10,-0.013469527,0
1269,8,10,0.07266,0
1270,9,10,0.055751079,0
1271,10,10,0.161823013,0
1272,11,10,-0.158046071,7
1273,12,10,0.121594683,7
1274,13,10,-0.23022381,7
1275,14,10,-0.085515336,7
1276,15,10,-0.028331341,7
1277,16,10,-0.069077347,7
1278,17,10,0.031328058,7
1279,18,10,-0.108097685,7
1280,19,10,0.057124395,7
1281,20,10,-0.164196972,7
1282,21,10,0.089649312,7
1283,22,10,-0.100661202,7
1284,23,10,0.005033086,7
1285,24,10,0.075963723,7
1286,25,10,0.124267367,7
1287,26,10,-0.028675587,7
1288,27,10,-0.097843018,7
1289,28,10,-0.055094244,7
1290,29,10,-0.080266045,7
1291,30,10,-0.114756606,7
1292,31,10,-0.123743629,7
1293,32,10,-0.132550771,7
1294,33,10,0.035861607,7
1295,34,10,0.292398918,1
1296,35,10,0.122103378,1
1297,36,10,0.080855511,1
1298,37,10,0.212157181,1
1299,38,10,0.213427254,1
1300,39,10,0.184002683,1
1301,40,10,0.10481506,1
1302,41,10,0.134281659,1
1303,42,10,0.073600312,1
1304,43,10,-0.133310235,1
1305,44,10,-0.092343407,1
1306,45,10,0.036371603,1
1307,46,10,0.074358344,1
1308,47,10,0.109234987,1
1309,48,10,0.11826745,1
1310,49,10,-0.003108588,1
1311,50,10,0.088879959,1
1312,51,10,0.013022252,1
1313,52,10,0.148992348,1
1314,53,10,0.116748267,1
1315,54,10,0.119378377,1
1316,55,10,0.080375863,1
1317,56,10,0.195130546,1
1318,57,10,0.077281585,1
1319,58,10,0.061126537,1
1320,59,10,0.14948843,1
1321,60,10,0.094984926,1
1322,61,10,0.112492288,1
1323,62,10,0.140157102,1
1324,63,10,0.163317256,1
1325,64,10,0.137337973,1
1326,65,10,0.172444706,1
1327,66,10,0.281019323,1
1328,67,10,0.150863321,3
1329,68,10,0.530473687,9
1330,69,10,0.510500437,9
1331,70,10,0.496312459,9
1332,71,10,0.302283616,9
1333,72,10,0.410727762,9
1334,73,10,0.401074755,9
1335,74,10,0.775599741,9
1336,75,10,-0.024210109,3
1337,76,10,-0.129724141,3
1338,77,10,0.05254083,3
1339,78,10,0.038433839,3
1340,79,10,0.046028671,3
1341,80,10,-0.109013719,3
1342,81,10,-0.045397723,3
1343,82,10,-0.027805458,3
1344,83,10,0.01110094,3
1345,84,10,0.032147593,3
1346,85,10,0.00248472,3
1347,86,10,0.029981077,3
1348,87,10,-0.120988787,3
1349,88,10,-0.042791471,3
1350,89,10,0.07540189,3
1351,90,10,0.04608964,3
1352,91,10,-0.023749031,3
1353,92,10,-0.124685594,3
1354,93,10,0.088746314,3
1355,94,10,-0.054549019,3
1356,95,10,0.053171033,3
1357,96,10,0.201470488,4
1358,97,10,0.113996879,4
1359,98,10,-0.009195568,4
1360,99,10,0.133513287,4
1361,100,10,0.076255046,5
1362,101,10,-0.093649557,5
1363,102,10,-0.101675387,5
1364,103,10,-0.136852704,5
1365,104,10,-0.266364421,5
1366,105,10,0.06925772,8
1367,106,10,0.028997719,8
1368,107,10,-0.113368122,8
1369,108,10,-0.092608947,8
1370,109,10,-0.043668988,8
1371,110,10,-0.006947384,8
1372,111,10,0.041145423,8
1373,112,10,0.066531091,8
1374,113,10,0.095172588,8
1375,114,10,0.038393625,8
1376,115,10,0.171019985,8
1377,116,10,0.036976177,8
1378,117,10,0.090767776,8
1379,118,10,0.274250528,8
1380,119,10,0.027704976,6
1381,120,10,0.03697601,6
1382,121,10,0.03267763,6
1383,122,10,0.254327993,6
1384,123,10,0.11691957,6
1385,124,10,0.078149283,6
1386,125,10,0.215283006,6
1387,0,11,0.323960194,0
1388,1,11,0.309364123,0
1389,2,11,0.090449584,0
1390,3,11,0.129267943,0
1391,4,11,0.003540274,0
1392,5,11,0.336168737,0
1393,6,11,0.127700113,0
1394,7,11,0.018201983,0
1395,8,11,0.228031983,0
1396,9,11,-0.07583986,7
1397,10,11,-0.039651928,7
1398,11,11,-0.049864274,7
1399,12,11,-0.055031389,7
1400,13,11,0.093812442,7
1401,14,11,-0.08472221,7
1402,15,11,-0.225177994,7
1403,16,11,-0.088729622,7
1404,17,11,0.034904885,7
1405,18,11,0.029315064,7
1406,19,11,-0.057352199,7
1407,20,11,-0.111459148,7
1408,21,11,-0.318163904,7
1409,22,11,0.003943287,7
1410,23,11,-0.074885544,7
1411,24,11,-0.152685576,7
1412,25,11,0.008121472,7
1413,26,11,-0.053329868,7
1414,27,11,-0.01003991,7
1415,28,11,-0.106735706,7
1416,29,11,-0.143756051,7
1417,30,11,-0.001042631,7
1418,31,11,-0.317204732,7
1419,32,11,-0.020582509,7
1420,33,11,0.046749094,7
1421,34,11,-0.17505266,7
1422,35,11,0.104007728,1
1423,36,11,0.10767274,1
1424,37,11,0.083238735,1
1425,38,11,0.160632689,1
1426,39,11,0.065323173,1
1427,40,11,0.058460015,1
1428,41,11,0.18460727,1
1429,42,11,0.016939827,1
1430,43,11,0.061886435,1
1431,44,11,0.037040497,1
1432,45,11,-0.010067614,1
1433,46,11,-0.008849098,1
1434,47,11,0.057988776,1
1435,48,11,0.10326666,1
1436,49,11,0.017986258,1
1437,50,11,0.202857523,1
1438,51,11,0.174659453,1
1439,52,11,0.028681184,1
1440,53,11,-0.004273937,1
1441,54,11,0.045960979,1
1442,55,11,0.045195263,1
1443,56,11,0.232635006,1
1444,57,11,0.151213538,1
1445,58,11,0.023394807,1
1446,59,11,0.128348469,1
1447,60,11,0.071485036,1
1448,61,11,0.175329168,1
1449,62,11,0.10961636,1
1450,63,11,0.058218244,1
1451,64,11,0.054483764,1
1452,65,11,0.163438705,1
1453,66,11,0.095837705,1
1454,67,11,0.351832571,1
1455,68,11,0.892559266,9
1456,69,11,0.240558725,9
1457,70,11,0.059628041,9
1458,71,11,0.326856652,9
1459,72,11,0.094676036,9
1460,73,11,0.232563877,9
1461,74,11,0.33973744,9
1462,75,11,-0.01035262,3
1463,76,11,-0.149205623,3
1464,77,11,-0.080292569,3
1465,78,11,0.063997898,3
1466,79,11,-0.0875316,3
1467,80,11,-0.13933269,3
1468,81,11,-0.005307392,3
1469,82,11,0.075041422,3
1470,83,11,-0.098886304,3
1471,84,11,0.064660348,3
1472,85,11,0.033867191,3
1473,86,11,-0.104832619,3
1474,87,11,-0.161075988,3
1475,88,11,0.000589561,3
1476,89,11,-0.005244025,3
1477,90,11,-0.038738421,3
1478,91,11,-0.10482491,3
1479,92,11,0.026160541,3
1480,93,11,0.029818075,3
1481,94,11,-0.080829637,3
1482,95,11,-0.07337008,3
1483,96,11,0.061516304,3
1484,97,11,-0.045341804,3
1485,98,11,-0.028983012,3
1486,99,11,0.301580176,4
1487,100,11,0.40388271,5
1488,101,11,0.044065279,5
1489,102,11,-0.051397903,5
1490,103,11,-0.137334074,5
1491,104,11,0.27194126,5
1492,105,11,0.219059903,8
1493,106,11,-0.067501622,8
1494,107,11,1.206032935,8
1495,108,11,0.034962063,8
1496,109,11,-0.314063464,8
1497,110,11,-0.538852917,8
1498,111,11,0.02126701,8
1499,112,11,0,8
1500,113,11,0.075932898,8
1501,114,11,0.075871407,8
1502,115,11,0.104808167,8
1503,116,11,0.016841154,8
1504,117,11,0.078684737,8
1505,118,11,0.042294996,8
1506,119,11,0.061821469,8
1507,120,11,0.264857315,8
1508,121,11,0.293049591,6
1509,122,11,0.193926177,6
1510,123,11,0.309221199,6
1511,124,11,0.132214034,6
1512,125,11,0.132031347,6
1513,0,12,0.071301665,0
1514,1,12,0.256104724,0
1515,2,12,0.159074062,0
1516,3,12,0.115020624,0
1517,4,12,0.204736379,0
1518,5,12,0.186949529,0
1519,6,12,0.238541189,0
1520,7,12,0,NaN
1521,8,12,-0.03823245,7
1522,9,12,-0.113543254,7
1523,10,12,0.043926949,7
1524,11,12,-0.134974453,7
1525,12,12,-0.04075938,7
1526,13,12,-0.204322412,7
1527,14,12,-0.001436932,7
1528,15,12,0.057052653,7
1529,16,12,0.141151683,7
1530,17,12,-0.061080905,7
1531,18,12,0.03390512,7
1532,19,12,-0.123302254,7
1533,20,12,-0.094346883,7
1534,21,12,-0.107290629,7
1535,22,12,0.090694232,7
1536,23,12,-0.060599447,7
1537,24,12,0.007651816,7
1538,25,12,-0.089845109,7
1539,26,12,-0.050742403,7
1540,27,12,-0.102089189,7
1541,28,12,-0.018289407,7
1542,29,12,-0.04655757,7
1543,30,12,-0.044162751,7
1544,31,12,-0.120111679,7
1545,32,12,-0.136774657,7
1546,33,12,-0.025658373,7
1547,34,12,0.131009133,7
1548,35,12,0.203972349,1
1549,36,12,0.203906192,1
1550,37,12,0.14206513,1
1551,38,12,0.04676463,1
1552,39,12,0.004833257,1
1553,40,12,0.250240771,1
1554,41,12,0.011909476,1
1555,42,12,0.031747743,1
1556,43,12,0.028276003,1
1557,44,12,0.105755217,1
1558,45,12,0.151841982,1
1559,46,12,-0.001938112,1
1560,47,12,-0.045958312,1
1561,48,12,-0.087632625,1
1562,49,12,0.106362529,1
1563,50,12,0.12676434,1
1564,51,12,0.174066795,1
1565,52,12,0.060445534,1
1566,53,12,0.244368989,1
1567,54,12,0.087865639,1
1568,55,12,0.24467689,1
1569,56,12,0.092403341,1
1570,57,12,0.009128725,1
1571,58,12,0.07809822,1
1572,59,12,0.156314538,1
1573,60,12,0.108366082,1
1574,61,12,0.144266968,1
1575,62,12,0.11110575,1
1576,63,12,0.016367323,1
1577,64,12,0.163057282,1
1578,65,12,0.18044399,1
1579,66,12,0.209303569,1
1580,67,12,0.098285139,1
1581,68,12,0.914895672,9
1582,69,12,0.549047677,9
1583,70,12,0.159089341,9
1584,71,12,0.329713725,9
1585,72,12,0.179515198,9
1586,73,12,0.463538525,9
1587,74,12,0.388728538,9
1588,75,12,0.439670905,9
1589,76,12,0.013968081,3
1590,77,12,-0.138934193,3
1591,78,12,0.077980673,3
1592,79,12,-0.065351576,3
1593,80,12,-0.022334525,3
1594,81,12,-0.04070711,3
1595,82,12,-0.024111126,3
1596,83,12,-0.048821741,3
1597,84,12,0.094762784,3
1598,85,12,0.054931839,3
1599,86,12,-0.146919608,3
1600,87,12,-0.065466346,3
1601,88,12,0.131608954,3
1602,89,12,-0.020746228,3
1603,90,12,-0.041630129,3
1604,91,12,-0.090712462,3
1605,92,12,-0.051380445,3
1606,93,12,0.06369309,3
1607,94,12,-0.243422838,3
1608,95,12,0.106718927,3
1609,96,12,0.101567725,3
1610,97,12,-0.004912997,3
1611,98,12,0.084910418,10
1612,99,12,0.016480085,10
1613,100,12,0.13924002,10
1614,101,12,0.006106717,3
1615,102,12,-0.066587127,5
1616,103,12,0.063804936,5
1617,104,12,0,NaN
1618,105,12,0.179575222,8
1619,106,12,0.039852352,8
1620,107,12,0.34161684,8
1621,108,12,-0.051651725,8
1622,109,12,-0.004446321,8
1623,110,12,-0.046504944,8
1624,111,12,-0.001594578,8
1625,112,12,0.210058854,8
1626,113,12,0.187606393,8
1627,114,12,0.124925099,8
1628,115,12,0.179553582,8
1629,116,12,0.239174868,8
1630,117,12,0.061397809,8
1631,118,12,-0.001554882,8
1632,119,12,-0.033831802,8
1633,120,12,0.033037607,8
1634,121,12,0.083757009,8
1635,122,12,0.191113307,8
1636,123,12,0.356426566,8
1637,124,12,0.136153861,6
1638,125,12,0.086146971,6
1639,0,13,-0.027003574,0
1640,1,13,0.131265721,0
1641,2,13,0.211889372,0
1642,3,13,0.127102365,0
1643,4,13,0.308687164,0
1644,5,13,0,NaN
1645,6,13,0,11
1646,7,13,0.042559206,7
1647,8,13,-0.076437837,7
1648,9,13,-0.020138696,7
1649,10,13,-0.044373273,7
1650,11,13,0.005690264,7
1651,12,13,-0.119507488,7
1652,13,13,-0.02990212,7
1653,14,13,-0.14969563,7
1654,15,13,-0.075346391,7
1655,16,13,-0.130635846,7
1656,17,13,-0.04433275,7
1657,18,13,-0.00580059,7
1658,19,13,-0.10066276,7
1659,20,13,-0.08513822,7
1660,21,13,-0.062658351,7
1661,22,13,-0.062471927,7
1662,23,13,-0.06418412,7
1663,24,13,-0.099869595,7
1664,25,13,0.062842327,7
1665,26,13,-0.031213918,7
1666,27,13,-0.048231725,7
1667,28,13,-0.140210807,7
1668,29,13,-0.051461482,7
1669,30,13,-0.094081651,7
1670,31,13,-0.087909236,7
1671,32,13,0.110249069,7
1672,33,13,-0.049037712,7
1673,34,13,0.014189131,7
1674,35,13,0.116639611,1
1675,36,13,0.043256788,1
1676,37,13,0.172088767,1
1677,38,13,0.213044406,1
1678,39,13,-0.01399189,1
1679,40,13,0.069399706,1
1680,41,13,0.046454591,1
1681,42,13,0.162969695,1
1682,43,13,0.058286545,1
1683,44,13,0.013651143,1
1684,45,13,0.063397909,1
1685,46,13,0.07284819,1
1686,47,13,0.136062002,1
1687,48,13,-0.044993047,1
1688,49,13,0.123127387,1
1689,50,13,0.090894638,1
1690,51,13,0.02323155,1
1691,52,13,0.223130082,1
1692,53,13,0.113004515,1
1693,54,13,0.108235958,1
1694,55,13,0.054092269,1
1695,56,13,0.086180399,1
1696,57,13,0.060302833,1
1697,58,13,0.157474619,1
1698,59,13,0.043663087,1
1699,60,13,-0.064270049,1
1700,61,13,0.078613271,1
1701,62,13,0.15795395,1
1702,63,13,0.056627459,1
1703,64,13,0.021811987,1
1704,65,13,0.045817183,1
1705,66,13,0.080545764,1
1706,67,13,0.240410893,1
1707,68,13,0.110209235,1
1708,69,13,0.345628223,9
1709,70,13,0.299776363,9
1710,71,13,0.316310683,9
1711,72,13,0.156084823,9
1712,73,13,0.312292746,9
1713,74,13,0.332758936,9
1714,75,13,0.285137137,9
1715,76,13,-0.05127455,3
1716,77,13,-0.017284411,3
1717,78,13,-0.114044097,3
1718,79,13,-0.038861535,3
1719,80,13,-0.133133816,3
1720,81,13,0.014275412,3
1721,82,13,0.069872115,3
1722,83,13,-0.105182582,3
1723,84,13,1.97E-05,3
1724,85,13,-0.049178434,3
1725,86,13,-0.065700527,3
1726,87,13,-0.062222332,3
1727,88,13,-0.007159728,3
1728,89,13,0.029548052,3
1729,90,13,0.083354072,3
1730,91,13,0.02071436,3
1731,92,13,-0.042147317,3
1732,93,13,0.023558849,3
1733,94,13,0.021847224,3
1734,95,13,-0.074770378,3
1735,96,13,0.001324644,3
1736,97,13,0.090666396,10
1737,98,13,0.01566269,10
1738,99,13,0.079889532,3
1739,100,13,0.139597899,3
1740,101,13,-0.016541454,3
1741,102,13,-0.031304316,3
1742,103,13,0.031935453,3
1743,104,13,-0.133549237,8
1744,105,13,0.057949948,8
1745,106,13,0.102404469,8
1746,107,13,0.01462131,8
1747,108,13,-0.067009407,8
1748,109,13,-0.042013762,8
1749,110,13,0.14923097,8
1750,111,13,0.040410902,8
1751,112,13,0.096881091,8
1752,113,13,-0.098894956,8
1753,114,13,0.07509249,8
1754,115,13,0.014108817,8
1755,116,13,0.120433741,8
1756,117,13,0.027609953,8
1757,118,13,0.045370143,8
1758,119,13,0.062641576,8
1759,120,13,0.014616142,8
1760,121,13,0.138596046,8
1761,122,13,0.033653639,8
1762,123,13,0.064419128,8
1763,124,13,0.027012016,8
1764,125,13,0.457806512,8
1765,0,14,0.089010123,0
1766,1,14,0.099188782,11
1767,2,14,-0.367610432,11
1768,3,14,-0.014849092,11
1769,4,14,0.003798986,11
1770,5,14,0.103095018,11
1771,6,14,0.274205682,11
1772,7,14,0.082065338,7
1773,8,14,-0.022423327,7
1774,9,14,-0.021235303,7
1775,10,14,-0.006977657,7
1776,11,14,-0.126664902,7
1777,12,14,-0.269331352,7
1778,13,14,-0.08499658,7
1779,14,14,-0.053870342,7
1780,15,14,-0.070248825,7
1781,16,14,-0.073259257,7
1782,17,14,-0.160163041,7
1783,18,14,-0.000871248,7
1784,19,14,0.014489263,7
1785,20,14,0.022237474,7
1786,21,14,-0.147291001,7
1787,22,14,-0.058017761,7
1788,23,14,-0.047231726,7
1789,24,14,0.049813516,7
1790,25,14,0.030487796,7
1791,26,14,-0.070160934,7
1792,27,14,-0.001212745,7
1793,28,14,-0.002194346,7
1794,29,14,-0.061504866,7
1795,30,14,-0.121261259,7
1796,31,14,-0.070917415,7
1797,32,14,-0.018139528,7
1798,33,14,0.093429669,7
1799,34,14,-0.000104709,7
1800,35,14,-0.013960513,7
1801,36,14,0.144102263,1
1802,37,14,0.141162465,1
1803,38,14,0.202886275,1
1804,39,14,0.205547022,1
1805,40,14,-0.118440285,1
