SerialNo,SubsetNo,X,Y,Xオリジナル,Yオリジナル,垂直ひずみ成分εx,垂直ひずみ成分εy,せん断ひずみ成分γxy,主ひずみε1,主ひずみε2,主せん断ひずみγ1,主ひずみ方向θ,体積ひずみ(平面ひずみ条件)εV,応力0MPa_GN_Resample
9990,9990,114,79,1974,1364,0,0,0,0,0,0,0,0,22
9991,9991,115,79,1990,1364,0,0,0,0,0,0,0,0,22
9992,9992,116,79,2006,1364,0,0,0,0,0,0,0,0,22
9993,9993,117,79,2022,1364,0,0,0,0,0,0,0,0,22
9994,9994,118,79,2038,1364,0,0,0,0,0,0,0,0,22
9995,9995,119,79,2054,1364,0,0,0,0,0,0,0,0,22
9996,9996,120,79,2070,1364,0,0,0,0,0,0,0,0,22
9997,9997,121,79,2086,1364,0,0,0,0,0,0,0,0,22
9998,9998,122,79,2102,1364,0,0,0,0,0,0,0,0,22
9999,9999,123,79,2118,1364,0,0,0,0,0,0,0,0,22
10000,10000,124,79,2134,1364,0,0,0,0,0,0,0,0,24
10001,10001,0,80,150,1380,0,0,0,0,0,0,0,0,24
10002,10002,1,80,166,1380,0,0,0,0,0,0,0,0,24
10003,10003,2,80,182,1380,0,0,0,0,0,0,0,0,24
10004,10004,3,80,198,1380,0,0,0,0,0,0,0,0,24
10005,10005,4,80,214,1380,0,0,0,0,0,0,0,0,24
10006,10006,5,80,230,1380,0,0,0,0,0,0,0,0,24
10007,10007,6,80,246,1380,0,0,0,0,0,0,0,0,24
10008,10008,7,80,262,1380,0,0,0,0,0,0,0,0,24
10009,10009,8,80,278,1380,0,0,0,0,0,0,0,0,25
10010,10010,9,80,294,1380,0,0,0,0,0,0,0,0,25
10011,10011,10,80,310,1380,0,0,0,0,0,0,0,0,25
10012,10012,11,80,326,1380,0,0,0,0,0,0,0,0,26
10013,10013,12,80,342,1380,0,0,0,0,0,0,0,0,26
10014,10014,13,80,358,1380,0,0,0,0,0,0,0,0,26
10015,10015,14,80,374,1380,0,0,0,0,0,0,0,0,26
10016,10016,15,80,390,1380,0,0,0,0,0,0,0,0,26
10017,10017,16,80,406,1380,0,0,0,0,0,0,0,0,26
10018,10018,17,80,422,1380,0,0,0,0,0,0,0,0,26
10019,10019,18,80,438,1380,0,0,0,0,0,0,0,0,26
10020,10020,19,80,454,1380,0,0,0,0,0,0,0,0,26
10021,10021,20,80,470,1380,0,0,0,0,0,0,0,0,26
10022,10022,21,80,486,1380,0,0,0,0,0,0,0,0,26
10023,10023,22,80,502,1380,0,0,0,0,0,0,0,0,26
10024,10024,23,80,518,1380,0,0,0,0,0,0,0,0,26
10025,10025,24,80,534,1380,0,0,0,0,0,0,0,0,26
10026,10026,25,80,550,1380,0,0,0,0,0,0,0,0,26
10027,10027,26,80,566,1380,0,0,0,0,0,0,0,0,26
10028,10028,27,80,582,1380,0,0,0,0,0,0,0,0,26
10029,10029,28,80,598,1380,0,0,0,0,0,0,0,0,26
10030,10030,29,80,614,1380,0,0,0,0,0,0,0,0,26
10031,10031,30,80,630,1380,0,0,0,0,0,0,0,0,26
10032,10032,31,80,646,1380,0,0,0,0,0,0,0,0,26
10033,10033,32,80,662,1380,0,0,0,0,0,0,0,0,26
10034,10034,33,80,678,1380,0,0,0,0,0,0,0,0,26
10035,10035,34,80,694,1380,0,0,0,0,0,0,0,0,26
10036,10036,35,80,710,1380,0,0,0,0,0,0,0,0,26
10037,10037,36,80,726,1380,0,0,0,0,0,0,0,0,26
10038,10038,37,80,742,1380,0,0,0,0,0,0,0,0,26
10039,10039,38,80,758,1380,0,0,0,0,0,0,0,0,19
10040,10040,39,80,774,1380,0,0,0,0,0,0,0,0,19
10041,10041,40,80,790,1380,0,0,0,0,0,0,0,0,19
10042,10042,41,80,806,1380,0,0,0,0,0,0,0,0,19
10043,10043,42,80,822,1380,0,0,0,0,0,0,0,0,19
10044,10044,43,80,838,1380,0,0,0,0,0,0,0,0,19
10045,10045,44,80,854,1380,0,0,0,0,0,0,0,0,19
10046,10046,45,80,870,1380,0,0,0,0,0,0,0,0,19
10047,10047,46,80,886,1380,0,0,0,0,0,0,0,0,19
10048,10048,47,80,902,1380,0,0,0,0,0,0,0,0,20
10049,10049,48,80,918,1380,0,0,0,0,0,0,0,0,20
10050,10050,49,80,934,1380,0,0,0,0,0,0,0,0,20
10051,10051,50,80,950,1380,0,0,0,0,0,0,0,0,20
10052,10052,51,80,966,1380,0,0,0,0,0,0,0,0,20
10053,10053,52,80,982,1380,0,0,0,0,0,0,0,0,20
10054,10054,53,80,998,1380,0,0,0,0,0,0,0,0,20
10055,10055,54,80,1014,1380,0,0,0,0,0,0,0,0,20
10056,10056,55,80,1030,1380,0,0,0,0,0,0,0,0,20
10057,10057,56,80,1046,1380,0,0,0,0,0,0,0,0,20
10058,10058,57,80,1062,1380,0,0,0,0,0,0,0,0,20
10059,10059,58,80,1078,1380,0,0,0,0,0,0,0,0,21
10060,10060,59,80,1094,1380,0,0,0,0,0,0,0,0,21
10061,10061,60,80,1110,1380,0,0,0,0,0,0,0,0,21
10062,10062,61,80,1126,1380,0,0,0,0,0,0,0,0,21
10063,10063,62,80,1142,1380,0,0,0,0,0,0,0,0,21
10064,10064,63,80,1158,1380,0,0,0,0,0,0,0,0,21
10065,10065,64,80,1174,1380,0,0,0,0,0,0,0,0,21
10066,10066,65,80,1190,1380,0,0,0,0,0,0,0,0,21
10067,10067,66,80,1206,1380,0,0,0,0,0,0,0,0,21
10068,10068,67,80,1222,1380,0,0,0,0,0,0,0,0,21
10069,10069,68,80,1238,1380,0,0,0,0,0,0,0,0,21
10070,10070,69,80,1254,1380,0,0,0,0,0,0,0,0,21
10071,10071,70,80,1270,1380,0,0,0,0,0,0,0,0,21
10072,10072,71,80,1286,1380,0,0,0,0,0,0,0,0,21
10073,10073,72,80,1302,1380,0,0,0,0,0,0,0,0,21
10074,10074,73,80,1318,1380,0,0,0,0,0,0,0,0,21
10075,10075,74,80,1334,1380,0,0,0,0,0,0,0,0,21
10076,10076,75,80,1350,1380,0,0,0,0,0,0,0,0,21
10077,10077,76,80,1366,1380,0,0,0,0,0,0,0,0,21
10078,10078,77,80,1382,1380,0,0,0,0,0,0,0,0,21
10079,10079,78,80,1398,1380,0,0,0,0,0,0,0,0,21
10080,10080,79,80,1414,1380,0,0,0,0,0,0,0,0,21
10081,10081,80,80,1430,1380,0,0,0,0,0,0,0,0,21
10082,10082,81,80,1446,1380,0,0,0,0,0,0,0,0,21
10083,10083,82,80,1462,1380,0,0,0,0,0,0,0,0,21
10084,10084,83,80,1478,1380,0,0,0,0,0,0,0,0,21
10085,10085,84,80,1494,1380,0,0,0,0,0,0,0,0,21
10086,10086,85,80,1510,1380,0,0,0,0,0,0,0,0,21
10087,10087,86,80,1526,1380,0,0,0,0,0,0,0,0,21
10088,10088,87,80,1542,1380,0,0,0,0,0,0,0,0,21
10089,10089,88,80,1558,1380,0,0,0,0,0,0,0,0,21
10090,10090,89,80,1574,1380,0,0,0,0,0,0,0,0,21
10091,10091,90,80,1590,1380,0,0,0,0,0,0,0,0,22
10092,10092,91,80,1606,1380,0,0,0,0,0,0,0,0,22
10093,10093,92,80,1622,1380,0,0,0,0,0,0,0,0,22
10094,10094,93,80,1638,1380,0,0,0,0,0,0,0,0,22
10095,10095,94,80,1654,1380,0,0,0,0,0,0,0,0,22
10096,10096,95,80,1670,1380,0,0,0,0,0,0,0,0,22
10097,10097,96,80,1686,1380,0,0,0,0,0,0,0,0,22
10098,10098,97,80,1702,1380,0,0,0,0,0,0,0,0,22
10099,10099,98,80,1718,1380,0,0,0,0,0,0,0,0,22
10100,10100,99,80,1734,1380,0,0,0,0,0,0,0,0,22
10101,10101,100,80,1750,1380,0,0,0,0,0,0,0,0,22
10102,10102,101,80,1766,1380,0,0,0,0,0,0,0,0,22
10103,10103,102,80,1782,1380,0,0,0,0,0,0,0,0,22
10104,10104,103,80,1798,1380,0,0,0,0,0,0,0,0,22
10105,10105,104,80,1814,1380,0,0,0,0,0,0,0,0,22
10106,10106,105,80,1830,1380,0,0,0,0,0,0,0,0,22
10107,10107,106,80,1846,1380,0,0,0,0,0,0,0,0,23
10108,10108,107,80,1862,1380,0,0,0,0,0,0,0,0,23
10109,10109,108,80,1878,1380,0,0,0,0,0,0,0,0,22
10110,10110,109,80,1894,1380,0,0,0,0,0,0,0,0,23
10111,10111,110,80,1910,1380,0,0,0,0,0,0,0,0,23
10112,10112,111,80,1926,1380,0,0,0,0,0,0,0,0,23
10113,10113,112,80,1942,1380,0,0,0,0,0,0,0,0,23
10114,10114,113,80,1958,1380,0,0,0,0,0,0,0,0,23
10115,10115,114,80,1974,1380,0,0,0,0,0,0,0,0,22
10116,10116,115,80,1990,1380,0,0,0,0,0,0,0,0,22
10117,10117,116,80,2006,1380,0,0,0,0,0,0,0,0,22
10118,10118,117,80,2022,1380,0,0,0,0,0,0,0,0,22
10119,10119,118,80,2038,1380,0,0,0,0,0,0,0,0,22
10120,10120,119,80,2054,1380,0,0,0,0,0,0,0,0,22
10121,10121,120,80,2070,1380,0,0,0,0,0,0,0,0,22
10122,10122,121,80,2086,1380,0,0,0,0,0,0,0,0,22
10123,10123,122,80,2102,1380,0,0,0,0,0,0,0,0,22
10124,10124,123,80,2118,1380,0,0,0,0,0,0,0,0,22
10125,10125,124,80,2134,1380,0,0,0,0,0,0,0,0,24
10126,10126,0,81,150,1396,0,0,0,0,0,0,0,0,24
10127,10127,1,81,166,1396,0,0,0,0,0,0,0,0,24
10128,10128,2,81,182,1396,0,0,0,0,0,0,0,0,24
10129,10129,3,81,198,1396,0,0,0,0,0,0,0,0,24
10130,10130,4,81,214,1396,0,0,0,0,0,0,0,0,24
10131,10131,5,81,230,1396,0,0,0,0,0,0,0,0,24
10132,10132,6,81,246,1396,0,0,0,0,0,0,0,0,24
10133,10133,7,81,262,1396,0,0,0,0,0,0,0,0,24
10134,10134,8,81,278,1396,0,0,0,0,0,0,0,0,24
10135,10135,9,81,294,1396,0,0,0,0,0,0,0,0,25
10136,10136,10,81,310,1396,0,0,0,0,0,0,0,0,25
10137,10137,11,81,326,1396,0,0,0,0,0,0,0,0,25
10138,10138,12,81,342,1396,0,0,0,0,0,0,0,0,25
10139,10139,13,81,358,1396,0,0,0,0,0,0,0,0,27
10140,10140,14,81,374,1396,0,0,0,0,0,0,0,0,26
10141,10141,15,81,390,1396,0,0,0,0,0,0,0,0,26
10142,10142,16,81,406,1396,0,0,0,0,0,0,0,0,26
10143,10143,17,81,422,1396,0,0,0,0,0,0,0,0,26
10144,10144,18,81,438,1396,0,0,0,0,0,0,0,0,26
10145,10145,19,81,454,1396,0,0,0,0,0,0,0,0,26
10146,10146,20,81,470,1396,0,0,0,0,0,0,0,0,26
10147,10147,21,81,486,1396,0,0,0,0,0,0,0,0,26
10148,10148,22,81,502,1396,0,0,0,0,0,0,0,0,26
10149,10149,23,81,518,1396,0,0,0,0,0,0,0,0,26
10150,10150,24,81,534,1396,0,0,0,0,0,0,0,0,26
10151,10151,25,81,550,1396,0,0,0,0,0,0,0,0,26
10152,10152,26,81,566,1396,0,0,0,0,0,0,0,0,26
10153,10153,27,81,582,1396,0,0,0,0,0,0,0,0,26
10154,10154,28,81,598,1396,0,0,0,0,0,0,0,0,26
10155,10155,29,81,614,1396,0,0,0,0,0,0,0,0,26
10156,10156,30,81,630,1396,0,0,0,0,0,0,0,0,26
10157,10157,31,81,646,1396,0,0,0,0,0,0,0,0,26
10158,10158,32,81,662,1396,0,0,0,0,0,0,0,0,26
10159,10159,33,81,678,1396,0,0,0,0,0,0,0,0,26
10160,10160,34,81,694,1396,0,0,0,0,0,0,0,0,26
10161,10161,35,81,710,1396,0,0,0,0,0,0,0,0,26
10162,10162,36,81,726,1396,0,0,0,0,0,0,0,0,26
10163,10163,37,81,742,1396,0,0,0,0,0,0,0,0,26
10164,10164,38,81,758,1396,0,0,0,0,0,0,0,0,26
10165,10165,39,81,774,1396,0,0,0,0,0,0,0,0,26
10166,10166,40,81,790,1396,0,0,0,0,0,0,0,0,26
10167,10167,41,81,806,1396,0,0,0,0,0,0,0,0,26
10168,10168,42,81,822,1396,0,0,0,0,0,0,0,0,26
10169,10169,43,81,838,1396,0,0,0,0,0,0,0,0,19
10170,10170,44,81,854,1396,0,0,0,0,0,0,0,0,19
10171,10171,45,81,870,1396,0,0,0,0,0,0,0,0,19
10172,10172,46,81,886,1396,0,0,0,0,0,0,0,0,19
10173,10173,47,81,902,1396,0,0,0,0,0,0,0,0,20
10174,10174,48,81,918,1396,0,0,0,0,0,0,0,0,20
10175,10175,49,81,934,1396,0,0,0,0,0,0,0,0,20
10176,10176,50,81,950,1396,0,0,0,0,0,0,0,0,20
10177,10177,51,81,966,1396,0,0,0,0,0,0,0,0,20
10178,10178,52,81,982,1396,0,0,0,0,0,0,0,0,20
10179,10179,53,81,998,1396,0,0,0,0,0,0,0,0,20
10180,10180,54,81,1014,1396,0,0,0,0,0,0,0,0,20
10181,10181,55,81,1030,1396,0,0,0,0,0,0,0,0,20
10182,10182,56,81,1046,1396,0,0,0,0,0,0,0,0,20
10183,10183,57,81,1062,1396,0,0,0,0,0,0,0,0,21
10184,10184,58,81,1078,1396,0,0,0,0,0,0,0,0,21
10185,10185,59,81,1094,1396,0,0,0,0,0,0,0,0,21
10186,10186,60,81,1110,1396,0,0,0,0,0,0,0,0,21
10187,10187,61,81,1126,1396,0,0,0,0,0,0,0,0,21
10188,10188,62,81,1142,1396,0,0,0,0,0,0,0,0,21
10189,10189,63,81,1158,1396,0,0,0,0,0,0,0,0,21
10190,10190,64,81,1174,1396,0,0,0,0,0,0,0,0,21
10191,10191,65,81,1190,1396,0,0,0,0,0,0,0,0,21
10192,10192,66,81,1206,1396,0,0,0,0,0,0,0,0,21
10193,10193,67,81,1222,1396,0,0,0,0,0,0,0,0,21
10194,10194,68,81,1238,1396,0,0,0,0,0,0,0,0,21
10195,10195,69,81,1254,1396,0,0,0,0,0,0,0,0,21
10196,10196,70,81,1270,1396,0,0,0,0,0,0,0,0,21
10197,10197,71,81,1286,1396,0,0,0,0,0,0,0,0,21
10198,10198,72,81,1302,1396,0,0,0,0,0,0,0,0,21
10199,10199,73,81,1318,1396,0,0,0,0,0,0,0,0,21
10200,10200,74,81,1334,1396,0,0,0,0,0,0,0,0,21
10201,10201,75,81,1350,1396,0,0,0,0,0,0,0,0,21
10202,10202,76,81,1366,1396,0,0,0,0,0,0,0,0,21
10203,10203,77,81,1382,1396,0,0,0,0,0,0,0,0,21
10204,10204,78,81,1398,1396,0,0,0,0,0,0,0,0,21
10205,10205,79,81,1414,1396,0,0,0,0,0,0,0,0,21
10206,10206,80,81,1430,1396,0,0,0,0,0,0,0,0,21
10207,10207,81,81,1446,1396,0,0,0,0,0,0,0,0,21
10208,10208,82,81,1462,1396,0,0,0,0,0,0,0,0,21
10209,10209,83,81,1478,1396,0,0,0,0,0,0,0,0,21
10210,10210,84,81,1494,1396,0,0,0,0,0,0,0,0,21
10211,10211,85,81,1510,1396,0,0,0,0,0,0,0,0,21
10212,10212,86,81,1526,1396,0,0,0,0,0,0,0,0,21
10213,10213,87,81,1542,1396,0,0,0,0,0,0,0,0,21
10214,10214,88,81,1558,1396,0,0,0,0,0,0,0,0,21
10215,10215,89,81,1574,1396,0,0,0,0,0,0,0,0,22
10216,10216,90,81,1590,1396,0,0,0,0,0,0,0,0,22
10217,10217,91,81,1606,1396,0,0,0,0,0,0,0,0,22
10218,10218,92,81,1622,1396,0,0,0,0,0,0,0,0,22
10219,10219,93,81,1638,1396,0,0,0,0,0,0,0,0,22
10220,10220,94,81,1654,1396,0,0,0,0,0,0,0,0,22
10221,10221,95,81,1670,1396,0,0,0,0,0,0,0,0,22
10222,10222,96,81,1686,1396,0,0,0,0,0,0,0,0,22
10223,10223,97,81,1702,1396,0,0,0,0,0,0,0,0,22
10224,10224,98,81,1718,1396,0,0,0,0,0,0,0,0,22
10225,10225,99,81,1734,1396,0,0,0,0,0,0,0,0,22
10226,10226,100,81,1750,1396,0,0,0,0,0,0,0,0,22
10227,10227,101,81,1766,1396,0,0,0,0,0,0,0,0,22
10228,10228,102,81,1782,1396,0,0,0,0,0,0,0,0,22
10229,10229,103,81,1798,1396,0,0,0,0,0,0,0,0,22
10230,10230,104,81,1814,1396,0,0,0,0,0,0,0,0,22
10231,10231,105,81,1830,1396,0,0,0,0,0,0,0,0,22
10232,10232,106,81,1846,1396,0,0,0,0,0,0,0,0,22
10233,10233,107,81,1862,1396,0,0,0,0,0,0,0,0,22
10234,10234,108,81,1878,1396,0,0,0,0,0,0,0,0,22
10235,10235,109,81,1894,1396,0,0,0,0,0,0,0,0,22
10236,10236,110,81,1910,1396,0,0,0,0,0,0,0,0,23
10237,10237,111,81,1926,1396,0,0,0,0,0,0,0,0,23
10238,10238,112,81,1942,1396,0,0,0,0,0,0,0,0,23
10239,10239,113,81,1958,1396,0,0,0,0,0,0,0,0,23
10240,10240,114,81,1974,1396,0,0,0,0,0,0,0,0,22
10241,10241,115,81,1990,1396,0,0,0,0,0,0,0,0,22
10242,10242,116,81,2006,1396,0,0,0,0,0,0,0,0,22
10243,10243,117,81,2022,1396,0,0,0,0,0,0,0,0,22
10244,10244,118,81,2038,1396,0,0,0,0,0,0,0,0,22
10245,10245,119,81,2054,1396,0,0,0,0,0,0,0,0,22
10246,10246,120,81,2070,1396,0,0,0,0,0,0,0,0,22
10247,10247,121,81,2086,1396,0,0,0,0,0,0,0,0,22
10248,10248,122,81,2102,1396,0,0,0,0,0,0,0,0,22
10249,10249,123,81,2118,1396,0,0,0,0,0,0,0,0,22
10250,10250,124,81,2134,1396,0,0,0,0,0,0,0,0,24
10251,10251,0,82,150,1412,0,0,0,0,0,0,0,0,24
10252,10252,1,82,166,1412,0,0,0,0,0,0,0,0,24
10253,10253,2,82,182,1412,0,0,0,0,0,0,0,0,24
10254,10254,3,82,198,1412,0,0,0,0,0,0,0,0,24
10255,10255,4,82,214,1412,0,0,0,0,0,0,0,0,24
10256,10256,5,82,230,1412,0,0,0,0,0,0,0,0,24
10257,10257,6,82,246,1412,0,0,0,0,0,0,0,0,24
10258,10258,7,82,262,1412,0,0,0,0,0,0,0,0,24
10259,10259,8,82,278,1412,0,0,0,0,0,0,0,0,24
10260,10260,9,82,294,1412,0,0,0,0,0,0,0,0,24
10261,10261,10,82,310,1412,0,0,0,0,0,0,0,0,25
10262,10262,11,82,326,1412,0,0,0,0,0,0,0,0,25
10263,10263,12,82,342,1412,0,0,0,0,0,0,0,0,25
10264,10264,13,82,358,1412,0,0,0,0,0,0,0,0,27
10265,10265,14,82,374,1412,0,0,0,0,0,0,0,0,27
10266,10266,15,82,390,1412,0,0,0,0,0,0,0,0,27
10267,10267,16,82,406,1412,0,0,0,0,0,0,0,0,27
10268,10268,17,82,422,1412,0,0,0,0,0,0,0,0,27
10269,10269,18,82,438,1412,0,0,0,0,0,0,0,0,27
10270,10270,19,82,454,1412,0,0,0,0,0,0,0,0,27
10271,10271,20,82,470,1412,0,0,0,0,0,0,0,0,26
10272,10272,21,82,486,1412,0,0,0,0,0,0,0,0,26
10273,10273,22,82,502,1412,0,0,0,0,0,0,0,0,26
10274,10274,23,82,518,1412,0,0,0,0,0,0,0,0,26
10275,10275,24,82,534,1412,0,0,0,0,0,0,0,0,26
10276,10276,25,82,550,1412,0,0,0,0,0,0,0,0,26
10277,10277,26,82,566,1412,0,0,0,0,0,0,0,0,26
10278,10278,27,82,582,1412,0,0,0,0,0,0,0,0,26
10279,10279,28,82,598,1412,0,0,0,0,0,0,0,0,26
10280,10280,29,82,614,1412,0,0,0,0,0,0,0,0,26
10281,10281,30,82,630,1412,0,0,0,0,0,0,0,0,26
10282,10282,31,82,646,1412,0,0,0,0,0,0,0,0,26
10283,10283,32,82,662,1412,0,0,0,0,0,0,0,0,26
10284,10284,33,82,678,1412,0,0,0,0,0,0,0,0,26
10285,10285,34,82,694,1412,0,0,0,0,0,0,0,0,26
10286,10286,35,82,710,1412,0,0,0,0,0,0,0,0,26
10287,10287,36,82,726,1412,0,0,0,0,0,0,0,0,26
10288,10288,37,82,742,1412,0,0,0,0,0,0,0,0,26
10289,10289,38,82,758,1412,0,0,0,0,0,0,0,0,26
10290,10290,39,82,774,1412,0,0,0,0,0,0,0,0,26
10291,10291,40,82,790,1412,0,0,0,0,0,0,0,0,26
10292,10292,41,82,806,1412,0,0,0,0,0,0,0,0,26
10293,10293,42,82,822,1412,0,0,0,0,0,0,0,0,26
10294,10294,43,82,838,1412,0,0,0,0,0,0,0,0,26
10295,10295,44,82,854,1412,0,0,0,0,0,0,0,0,26
10296,10296,45,82,870,1412,0,0,0,0,0,0,0,0,26
10297,10297,46,82,886,1412,0,0,0,0,0,0,0,0,26
10298,10298,47,82,902,1412,0,0,0,0,0,0,0,0,20
10299,10299,48,82,918,1412,0,0,0,0,0,0,0,0,20
10300,10300,49,82,934,1412,0,0,0,0,0,0,0,0,20
10301,10301,50,82,950,1412,0,0,0,0,0,0,0,0,20
10302,10302,51,82,966,1412,0,0,0,0,0,0,0,0,20
10303,10303,52,82,982,1412,0,0,0,0,0,0,0,0,20
10304,10304,53,82,998,1412,0,0,0,0,0,0,0,0,20
10305,10305,54,82,1014,1412,0,0,0,0,0,0,0,0,20
10306,10306,55,82,1030,1412,0,0,0,0,0,0,0,0,21
10307,10307,56,82,1046,1412,0,0,0,0,0,0,0,0,21
10308,10308,57,82,1062,1412,0,0,0,0,0,0,0,0,21
10309,10309,58,82,1078,1412,0,0,0,0,0,0,0,0,21
10310,10310,59,82,1094,1412,0,0,0,0,0,0,0,0,21
10311,10311,60,82,1110,1412,0,0,0,0,0,0,0,0,21
10312,10312,61,82,1126,1412,0,0,0,0,0,0,0,0,21
10313,10313,62,82,1142,1412,0,0,0,0,0,0,0,0,21
10314,10314,63,82,1158,1412,0,0,0,0,0,0,0,0,21
10315,10315,64,82,1174,1412,0,0,0,0,0,0,0,0,21
10316,10316,65,82,1190,1412,0,0,0,0,0,0,0,0,21
10317,10317,66,82,1206,1412,0,0,0,0,0,0,0,0,21
10318,10318,67,82,1222,1412,0,0,0,0,0,0,0,0,21
10319,10319,68,82,1238,1412,0,0,0,0,0,0,0,0,21
10320,10320,69,82,1254,1412,0,0,0,0,0,0,0,0,21
10321,10321,70,82,1270,1412,0,0,0,0,0,0,0,0,21
10322,10322,71,82,1286,1412,0,0,0,0,0,0,0,0,21
10323,10323,72,82,1302,1412,0,0,0,0,0,0,0,0,21
10324,10324,73,82,1318,1412,0,0,0,0,0,0,0,0,21
10325,10325,74,82,1334,1412,0,0,0,0,0,0,0,0,21
10326,10326,75,82,1350,1412,0,0,0,0,0,0,0,0,21
10327,10327,76,82,1366,1412,0,0,0,0,0,0,0,0,21
10328,10328,77,82,1382,1412,0,0,0,0,0,0,0,0,21
10329,10329,78,82,1398,1412,0,0,0,0,0,0,0,0,21
10330,10330,79,82,1414,1412,0,0,0,0,0,0,0,0,21
10331,10331,80,82,1430,1412,0,0,0,0,0,0,0,0,21
10332,10332,81,82,1446,1412,0,0,0,0,0,0,0,0,21
10333,10333,82,82,1462,1412,0,0,0,0,0,0,0,0,21
10334,10334,83,82,1478,1412,0,0,0,0,0,0,0,0,21
10335,10335,84,82,1494,1412,0,0,0,0,0,0,0,0,21
10336,10336,85,82,1510,1412,0,0,0,0,0,0,0,0,21
10337,10337,86,82,1526,1412,0,0,0,0,0,0,0,0,21
10338,10338,87,82,1542,1412,0,0,0,0,0,0,0,0,21
10339,10339,88,82,1558,1412,0,0,0,0,0,0,0,0,22
10340,10340,89,82,1574,1412,0,0,0,0,0,0,0,0,22
10341,10341,90,82,1590,1412,0,0,0,0,0,0,0,0,22
10342,10342,91,82,1606,1412,0,0,0,0,0,0,0,0,22
10343,10343,92,82,1622,1412,0,0,0,0,0,0,0,0,22
10344,10344,93,82,1638,1412,0,0,0,0,0,0,0,0,22
10345,10345,94,82,1654,1412,0,0,0,0,0,0,0,0,22
10346,10346,95,82,1670,1412,0,0,0,0,0,0,0,0,22
10347,10347,96,82,1686,1412,0,0,0,0,0,0,0,0,22
10348,10348,97,82,1702,1412,0,0,0,0,0,0,0,0,22
10349,10349,98,82,1718,1412,0,0,0,0,0,0,0,0,22
10350,10350,99,82,1734,1412,0,0,0,0,0,0,0,0,22
10351,10351,100,82,1750,1412,0,0,0,0,0,0,0,0,22
10352,10352,101,82,1766,1412,0,0,0,0,0,0,0,0,22
10353,10353,102,82,1782,1412,0,0,0,0,0,0,0,0,22
10354,10354,103,82,1798,1412,0,0,0,0,0,0,0,0,22
10355,10355,104,82,1814,1412,0,0,0,0,0,0,0,0,22
10356,10356,105,82,1830,1412,0,0,0,0,0,0,0,0,22
10357,10357,106,82,1846,1412,0,0,0,0,0,0,0,0,22
10358,10358,107,82,1862,1412,0,0,0,0,0,0,0,0,22
10359,10359,108,82,1878,1412,0,0,0,0,0,0,0,0,22
10360,10360,109,82,1894,1412,0,0,0,0,0,0,0,0,22
10361,10361,110,82,1910,1412,0,0,0,0,0,0,0,0,23
10362,10362,111,82,1926,1412,0,0,0,0,0,0,0,0,23
10363,10363,112,82,1942,1412,0,0,0,0,0,0,0,0,23
10364,10364,113,82,1958,1412,0,0,0,0,0,0,0,0,22
10365,10365,114,82,1974,1412,0,0,0,0,0,0,0,0,22
10366,10366,115,82,1990,1412,0,0,0,0,0,0,0,0,22
10367,10367,116,82,2006,1412,0,0,0,0,0,0,0,0,22
10368,10368,117,82,2022,1412,0,0,0,0,0,0,0,0,22
10369,10369,118,82,2038,1412,0,0,0,0,0,0,0,0,22
10370,10370,119,82,2054,1412,0,0,0,0,0,0,0,0,22
10371,10371,120,82,2070,1412,0,0,0,0,0,0,0,0,22
10372,10372,121,82,2086,1412,0,0,0,0,0,0,0,0,22
10373,10373,122,82,2102,1412,0,0,0,0,0,0,0,0,22
10374,10374,123,82,2118,1412,0,0,0,0,0,0,0,0,22
10375,10375,124,82,2134,1412,0,0,0,0,0,0,0,0,24
10376,10376,0,83,150,1428,0,0,0,0,0,0,0,0,24
10377,10377,1,83,166,1428,0,0,0,0,0,0,0,0,24
10378,10378,2,83,182,1428,0,0,0,0,0,0,0,0,24
10379,10379,3,83,198,1428,0,0,0,0,0,0,0,0,24
10380,10380,4,83,214,1428,0,0,0,0,0,0,0,0,24
10381,10381,5,83,230,1428,0,0,0,0,0,0,0,0,24
10382,10382,6,83,246,1428,0,0,0,0,0,0,0,0,24
10383,10383,7,83,262,1428,0,0,0,0,0,0,0,0,24
10384,10384,8,83,278,1428,0,0,0,0,0,0,0,0,24
10385,10385,9,83,294,1428,0,0,0,0,0,0,0,0,24
10386,10386,10,83,310,1428,0,0,0,0,0,0,0,0,25
10387,10387,11,83,326,1428,0,0,0,0,0,0,0,0,25
10388,10388,12,83,342,1428,0,0,0,0,0,0,0,0,25
10389,10389,13,83,358,1428,0,0,0,0,0,0,0,0,25
10390,10390,14,83,374,1428,0,0,0,0,0,0,0,0,27
10391,10391,15,83,390,1428,0,0,0,0,0,0,0,0,27
10392,10392,16,83,406,1428,0,0,0,0,0,0,0,0,27
10393,10393,17,83,422,1428,0,0,0,0,0,0,0,0,27
10394,10394,18,83,438,1428,0,0,0,0,0,0,0,0,27
10395,10395,19,83,454,1428,0,0,0,0,0,0,0,0,27
10396,10396,20,83,470,1428,0,0,0,0,0,0,0,0,27
10397,10397,21,83,486,1428,0,0,0,0,0,0,0,0,27
10398,10398,22,83,502,1428,0,0,0,0,0,0,0,0,27
10399,10399,23,83,518,1428,0,0,0,0,0,0,0,0,27
10400,10400,24,83,534,1428,0,0,0,0,0,0,0,0,26
10401,10401,25,83,550,1428,0,0,0,0,0,0,0,0,26
